id	Inactivated1	Inactivated2	SugarFed1	SugarFed2
AAEL003075	114	240	198	226
AAEL017085	273	393	266	246
AAEL027549	0	0	0	0
AAEL026670	35	11	35	32
AAEL003076	224	254	273	282
AAEL023234	0	0	0	1
AAEL003058	36	8	24	39
AAEL003091	7	4	6	5
AAEL003079	0	0	0	0
AAEL019432	0	0	0	1
AAEL002367	9	9	15	10
AAEL017553	0	0	0	0
AAEL027612	0	0	0	0
AAEL002385	213	114	338	232
AAEL002378	119	21	179	167
AAEL002391	2	15	6	11
AAEL024355	1	3	0	5
AAEL002373	9	3	16	13
AAEL024097	0	0	0	2
AAEL024216	37	29	50	31
AAEL002397	105	112	194	140
AAEL002394	5	0	28	31
AAEL002371	53	109	89	58
AAEL002392	181	316	197	394
AAEL020792	0	0	0	0
AAEL021600	326	242	122	122
AAEL002404	3738	1496	3265	3333
AAEL000953	113	122	76	80
AAEL000933	88	78	75	42
AAEL021733	443	619	484	641
AAEL025634	0	0	0	0
AAEL027304	0	0	0	0
AAEL018160	95	167	137	157
AAEL008641	132	126	78	128
AAEL008638	80	68	91	76
AAEL020682	0	0	0	0
AAEL026408	0	0	0	0
AAEL008645	681	882	734	835
AAEL023050	0	0	0	0
AAEL008636	124	140	133	124
AAEL019869	1	2	3	6
AAEL019868	83	99	157	85
AAEL017362	0	0	0	0
AAEL008647	2	6	1	4
AAEL008643	129	191	153	196
AAEL021636	0	0	0	0
AAEL008639	237	239	233	315
AAEL003497	2721	2684	1014	1018
AAEL003493	335	527	284	240
AAEL003492	895	817	585	566
AAEL003505	310	252	495	435
AAEL022716	0	0	0	0
AAEL019773	1	0	1	1
AAEL003494	356	536	460	458
AAEL007531	1	5	5	2
AAEL007527	9	25	16	24
AAEL007525	66	94	63	70
AAEL007521	564	952	793	1122
AAEL007532	60	72	64	55
AAEL007526	917	827	691	680
AAEL013645	0	2	1	0
AAEL013648	19	12	18	17
AAEL011953	160	275	204	314
AAEL013649	8	8	4	5
AAEL011957	0	2	1	1
AAEL011951	0	1	0	0
AAEL011954	0	0	0	0
AAEL011950	31	46	39	51
AAEL027766	0	0	0	0
AAEL019646	234	328	223	435
AAEL011952	85	130	109	126
AAEL011949	147	188	198	198
AAEL027408	846	742	1114	1305
AAEL024859	0	0	0	0
AAEL012476	121	197	148	191
AAEL012473	119	213	188	169
AAEL012471	326	517	465	492
AAEL020228	1	1	0	0
AAEL025560	4	5	1	5
AAEL027145	7	20	9	28
AAEL012478	4	17	10	15
AAEL021573	196	247	188	171
AAEL012472	162	180	182	184
AAEL027557	19	21	29	5
AAEL012474	10	12	15	31
AAEL012475	158	181	214	236
AAEL023275	0	0	0	0
AAEL007764	86	22	65	131
AAEL024893	0	0	0	1
AAEL007763	316	428	282	286
AAEL023449	23	13	14	7
AAEL022376	8	7	16	10
AAEL007771	32415	25619	28504	23401
AAEL027156	0	0	0	0
AAEL007765	596	720	634	549
AAEL007773	132	111	167	118
AAEL007772	3	2	9	5
AAEL028046	0	0	0	0
AAEL025972	0	0	0	0
AAEL007767	460	478	660	693
AAEL024319	2	1	3	1
AAEL021430	0	0	0	1
AAEL007770	24	24	31	38
AAEL007768	72	117	73	59
AAEL006265	6	9	10	13
AAEL006267	7	21	15	31
AAEL006280	2	2	0	0
AAEL019849	26	13	23	34
AAEL019850	0	0	5	3
AAEL006279	93	221	187	249
AAEL020869	0	0	0	0
AAEL006277	115	173	70	69
AAEL006275	102	166	130	117
AAEL006262	99	165	128	122
AAEL006274	86	108	78	49
AAEL022795	24	13	49	52
AAEL006264	378	465	431	417
AAEL006270	41	67	44	46
AAEL006269	14	29	49	61
AAEL006271	269	517	434	483
AAEL006282	18	16	9	12
AAEL018114	32	43	66	65
AAEL022332	0	0	0	0
AAEL026872	0	0	0	0
AAEL006283	30	17	31	46
AAEL021393	0	1	0	0
AAEL026402	0	1	3	4
AAEL007319	9	7	23	8
AAEL007314	0	0	0	0
AAEL020489	31	33	36	23
AAEL007313	75	85	66	77
AAEL007322	184	211	298	300
AAEL026055	20	33	24	22
AAEL023287	0	0	0	0
AAEL007316	58	43	45	59
AAEL007321	68	85	48	64
AAEL007317	45	64	46	61
AAEL014959	539	819	678	707
AAEL018725	0	0	1	0
AAEL014957	200	314	307	316
AAEL014958	226	212	147	126
AAEL022563	0	0	0	0
AAEL025823	0	0	0	0
AAEL021247	0	0	0	0
AAEL007502	70	88	93	86
AAEL007505	12	11	20	28
AAEL019846	38	73	51	86
AAEL007033	314	253	308	268
AAEL010118	179	297	187	173
AAEL022135	143	242	170	355
AAEL012150	1	1	4	1
AAEL012148	2	0	1	4
AAEL011435	130	170	182	202
AAEL027932	0	0	0	2
AAEL011442	191	157	164	169
AAEL022125	3	0	0	4
AAEL020608	0	0	1	0
AAEL011441	358	443	226	307
AAEL011436	99	103	75	129
AAEL024723	0	0	0	0
AAEL011433	144	221	108	151
AAEL011439	4	8	3	6
AAEL023286	67	70	53	119
AAEL024888	4	6	4	0
AAEL025615	0	0	0	0
AAEL021914	0	0	0	0
AAEL026900	0	0	1	0
AAEL022392	0	2	4	2
AAEL011440	2	2	0	3
AAEL019651	278	499	274	459
AAEL018217	252	331	271	391
AAEL014596	41	57	53	52
AAEL011280	65	61	54	112
AAEL011276	705	691	748	769
AAEL011277	212	193	155	200
AAEL011273	427	572	526	527
AAEL024142	0	0	0	0
AAEL025709	8	4	0	3
AAEL020739	542	599	612	571
AAEL020969	4	2	9	4
AAEL026249	0	0	0	0
AAEL011275	0	0	0	0
AAEL011271	232	334	279	324
AAEL024576	2	1	0	3
AAEL011285	104	166	118	114
AAEL022149	11	20	8	6
AAEL028045	1	0	0	0
AAEL023551	0	0	0	0
AAEL023683	0	0	0	1
AAEL011274	422	579	565	639
AAEL011283	170	174	168	131
AAEL011282	586	941	805	872
AAEL024940	0	0	0	0
AAEL011281	173	129	119	129
AAEL011278	334	370	370	333
AAEL022683	0	0	0	0
AAEL011279	93	171	143	168
AAEL025431	127	155	150	130
AAEL000248	272	336	267	266
AAEL000221	156	165	197	162
AAEL000246	128	231	147	241
AAEL020535	32	24	28	8
AAEL000226	203	247	214	223
AAEL021851	1	3	4	5
AAEL000235	328	428	338	345
AAEL000234	255	264	292	182
AAEL020736	0	1	0	0
AAEL000256	84	76	79	139
AAEL000227	376	336	292	275
AAEL024346	88	131	124	147
AAEL025747	0	0	0	0
AAEL000245	179	234	133	123
AAEL027144	0	0	0	0
AAEL022541	0	0	0	0
AAEL025179	2	0	1	1
AAEL000255	26	49	41	34
AAEL000240	219	242	187	171
AAEL023209	191	148	144	97
AAEL014339	37	57	49	28
AAEL027172	0	0	0	0
AAEL024368	0	1	1	6
AAEL021943	0	0	0	0
AAEL014340	15	29	29	56
AAEL024247	0	0	3	0
AAEL021255	604	974	802	1093
AAEL021046	0	0	0	0
AAEL028712	0	0	0	0
AAEL028721	0	0	0	0
AAEL025409	0	0	0	0
AAEL021814	0	0	0	0
AAEL020091	0	0	0	0
AAEL024029	6	1	3	6
AAEL009212	629	1012	887	1133
AAEL024854	0	1	0	0
AAEL022573	203	276	258	316
AAEL019109	3	0	0	1
AAEL021279	0	0	0	0
AAEL025499	1	0	6	1
AAEL021329	0	0	0	0
AAEL020767	0	0	0	0
AAEL026014	5	3	1	3
AAEL026441	15	22	30	15
AAEL026892	0	0	0	0
AAEL026899	0	0	0	0
AAEL025071	0	0	1	0
AAEL024369	1	0	4	3
AAEL020473	14	26	18	2
AAEL023704	0	0	0	0
AAEL011222	138	103	178	167
AAEL023715	0	0	0	3
AAEL027908	0	0	1	0
AAEL021565	0	0	0	0
AAEL024290	0	0	0	0
AAEL022504	0	0	0	0
AAEL024758	0	0	0	0
AAEL026090	0	0	0	0
AAEL028937	0	0	0	0
AAEL027842	0	0	0	0
AAEL023431	3	3	3	4
AAEL025277	21	21	8	3
AAEL028243	0	0	0	0
AAEL022617	47	47	48	28
AAEL026326	0	0	0	0
AAEL022770	2	4	3	3
AAEL025539	0	0	0	0
AAEL018152	23	29	51	23
AAEL021824	0	0	0	0
AAEL024614	0	0	0	0
AAEL008066	11	15	21	9
AAEL008064	248	310	234	147
AAEL020885	4	3	3	2
AAEL008068	267	331	258	240
AAEL025534	0	1	0	0
AAEL008067	151	197	244	245
AAEL028195	8	5	1	4
AAEL008058	206	374	298	329
AAEL023324	0	0	0	1
AAEL023659	11	7	4	14
AAEL008070	13	25	21	19
AAEL008073	2932	3439	2186	1297
AAEL008063	168	164	99	132
AAEL019657	192	287	269	224
AAEL027833	0	0	0	0
AAEL008055	4	0	1	0
AAEL008069	70	48	76	125
AAEL008056	24	29	13	23
AAEL008061	94	127	113	118
AAEL008062	37	34	33	48
AAEL011325	553	422	506	387
AAEL011323	553	562	506	566
AAEL026443	124	172	173	230
AAEL014302	13	18	25	32
AAEL026290	12	49	38	6
AAEL014303	11	42	40	68
AAEL018715	0	0	0	0
AAEL011109	72	81	201	180
AAEL022148	0	0	0	0
AAEL018211	1830	2979	1899	2920
AAEL021424	0	0	0	0
AAEL021035	66	54	95	59
AAEL021533	36	29	69	48
AAEL011106	399	564	553	870
AAEL011103	204	264	256	257
AAEL023393	23	38	21	28
AAEL011099	342	325	495	432
AAEL016986	95	144	75	118
AAEL020639	0	0	0	0
AAEL024208	0	1	0	0
AAEL011102	641	589	761	726
AAEL011097	137	165	197	231
AAEL011096	67	94	71	55
AAEL024820	1	1	4	3
AAEL011105	248	368	440	409
AAEL025932	0	0	0	1
AAEL019777	712	1050	866	952
AAEL019778	245	345	217	312
AAEL011098	14	21	26	29
AAEL011090	1173	1575	813	578
AAEL011101	296	499	362	428
AAEL011092	393	625	634	778
AAEL011093	49	61	49	86
AAEL011095	22	38	76	61
AAEL012151	307	373	337	470
AAEL025147	0	0	0	0
AAEL026906	20	13	31	21
AAEL025922	323	505	431	591
AAEL012147	435	711	505	860
AAEL026544	0	0	0	0
AAEL012477	0	0	0	0
AAEL002264	0	0	0	0
AAEL012144	1	0	0	0
AAEL013897	139	221	209	230
AAEL024709	197	184	189	226
AAEL013900	28	29	34	48
AAEL023361	12	21	5	19
AAEL021579	131	241	170	317
AAEL015100	868	870	558	462
AAEL015099	68	128	109	127
AAEL024172	0	1	0	1
AAEL021748	179	273	214	346
AAEL007366	251	280	202	140
AAEL007382	310	420	466	404
AAEL021141	0	0	0	0
AAEL020383	0	0	0	0
AAEL024771	2	5	5	0
AAEL007375	512	526	430	405
AAEL007370	330	472	417	297
AAEL007367	90	118	85	56
AAEL007373	2	2	0	1
AAEL007377	1	1	0	2
AAEL007378	8	4	6	3
AAEL026016	0	0	0	0
AAEL007369	0	0	0	0
AAEL007368	86	128	95	164
AAEL022234	4	0	0	2
AAEL026236	2	1	0	2
AAEL007374	265	256	149	185
AAEL007372	59	86	73	85
AAEL026173	0	1	4	1
AAEL028729	0	0	3	1
AAEL027688	233	310	244	301
AAEL007381	0	0	0	0
AAEL007371	229	511	602	279
AAEL022408	1	1	3	5
AAEL026367	6	6	13	20
AAEL018153	2	0	3	2
AAEL008263	274	430	367	306
AAEL027911	0	1	0	0
AAEL026957	0	0	0	0
AAEL008262	48	60	90	80
AAEL014566	11	19	9	28
AAEL022299	0	0	0	0
AAEL014564	281	420	323	326
AAEL021975	2	1	4	2
AAEL014562	19531	15336	21953	18449
AAEL011087	212	260	277	186
AAEL011085	173	364	297	343
AAEL011083	81	165	162	151
AAEL011084	335	460	462	547
AAEL011088	331	358	180	176
AAEL011082	120	135	155	107
AAEL011081	242	306	168	154
AAEL016772	0	0	0	0
AAEL024445	0	0	0	0
AAEL025338	0	0	0	0
AAEL011086	61	86	29	31
AAEL006476	65	54	93	87
AAEL025505	0	0	0	3
AAEL021433	2	4	1	2
AAEL024991	5	9	9	8
AAEL006478	3	5	3	4
AAEL020354	0	0	0	0
AAEL027967	1	0	0	0
AAEL023553	0	0	0	0
AAEL012545	633	943	409	363
AAEL012546	379	612	194	230
AAEL019691	7	8	9	3
AAEL012547	174	318	332	321
AAEL012548	32	39	45	71
AAEL012543	1	1	0	2
AAEL014345	669	718	508	403
AAEL021633	0	0	0	0
AAEL024285	0	0	0	0
AAEL014355	16	12	18	8
AAEL023493	0	0	0	0
AAEL014348	50	71	29	48
AAEL014347	47	82	49	93
AAEL027005	0	0	0	1
AAEL018273	278	412	619	707
AAEL014349	87	210	178	168
AAEL020144	0	0	0	0
AAEL023631	0	0	0	0
AAEL014350	55	68	23	33
AAEL014354	65	124	104	47
AAEL020136	0	2	0	3
AAEL021414	0	0	0	0
AAEL024798	0	0	1	0
AAEL008664	158	256	232	200
AAEL025873	0	0	0	0
AAEL008673	97	147	118	158
AAEL019772	66	76	64	124
AAEL008668	14	26	4	11
AAEL026282	53	38	19	16
AAEL028761	0	0	0	0
AAEL028664	0	0	0	0
AAEL020711	0	0	0	0
AAEL008672	1418	1836	2028	2777
AAEL008665	0	0	1	0
AAEL008671	322	420	212	238
AAEL017304	0	0	0	0
AAEL017295	0	0	0	0
AAEL017394	0	0	0	0
AAEL017327	0	0	0	0
AAEL027160	0	0	0	0
AAEL017097	0	0	0	0
AAEL017230	0	0	0	0
AAEL028132	26	29	21	49
AAEL021125	0	0	0	0
AAEL014041	152	226	244	309
AAEL025926	0	0	1	1
AAEL024735	4	0	0	0
AAEL013353	1893	2670	2272	1774
AAEL013359	23386	20009	25847	24840
AAEL013356	1399	1211	1153	1464
AAEL013355	98	209	170	193
AAEL021203	1	1	0	4
AAEL022821	1	0	0	0
AAEL020307	522	773	795	763
AAEL008854	1125	1179	1827	2207
AAEL008839	28	45	18	42
AAEL008833	111	191	152	149
AAEL026366	0	0	0	0
AAEL008838	22	20	24	47
AAEL008853	255	434	290	433
AAEL019603	202	189	199	162
AAEL026390	146	242	185	217
AAEL008841	261	165	169	178
AAEL018032	562	943	714	1183
AAEL024886	1	2	4	5
AAEL020246	0	0	3	2
AAEL008844	356	289	292	247
AAEL022773	258	405	342	360
AAEL008848	4064	2999	3151	2913
AAEL008843	184	313	284	338
AAEL022084	0	0	0	0
AAEL020844	0	0	0	7
AAEL026258	0	0	0	0
AAEL025722	2	0	0	2
AAEL008849	1592	2184	929	913
AAEL023826	0	0	0	0
AAEL008850	70	96	86	69
AAEL025673	0	0	0	2
AAEL008840	8	1	4	4
AAEL020800	461	530	681	893
AAEL008837	164	207	237	257
AAEL024545	17	31	44	22
AAEL008847	35	57	64	59
AAEL008842	19	22	33	47
AAEL022614	0	0	0	0
AAEL006998	0	0	0	0
AAEL007026	57	80	59	71
AAEL007023	861	895	751	783
AAEL006987	81	212	11	7
AAEL006990	129	123	102	130
AAEL006991	17	18	6	17
AAEL006985	15	39	25	16
AAEL007018	5	3	9	8
AAEL007015	410	526	441	478
AAEL028234	2	5	0	0
AAEL020785	0	0	0	0
AAEL019591	92	142	145	175
AAEL021741	133	131	196	191
AAEL024496	0	0	0	0
AAEL006238	51	20	99	67
AAEL006235	238	397	392	422
AAEL006241	4	23	9	4
AAEL019771	131	201	114	266
AAEL027493	46	39	25	27
AAEL023794	0	0	0	0
AAEL002651	161	176	164	231
AAEL002646	316	528	501	554
AAEL023510	48	122	91	123
AAEL002641	0	2	0	3
AAEL002652	991	1750	1702	2604
AAEL018847	0	0	0	0
AAEL019572	10	7	3	4
AAEL019571	0	0	0	0
AAEL025809	0	0	0	0
AAEL002636	145	167	137	105
AAEL002647	72	108	80	107
AAEL002645	326	432	277	289
AAEL023313	0	0	0	0
AAEL002642	2	4	1	1
AAEL027110	0	0	0	0
AAEL002639	732	21	642	336
AAEL002633	6	2	1	6
AAEL002638	172	123	81	122
AAEL002654	2	2	3	2
AAEL022159	0	0	0	0
AAEL025720	0	0	0	0
AAEL021282	0	1	0	0
AAEL008692	293	293	177	178
AAEL019532	333	586	426	784
AAEL015201	0	6	4	3
AAEL015202	266	289	204	168
AAEL023511	259	267	127	93
AAEL013541	281	309	321	303
AAEL013530	1097	1367	1402	1500
AAEL013538	426	721	655	771
AAEL013537	592	767	692	762
AAEL013540	72	132	113	119
AAEL013534	356	404	384	540
AAEL013532	1	0	14	0
AAEL020272	0	2	0	0
AAEL021116	0	0	0	0
AAEL013533	14605	10524	17529	13280
AAEL013536	0	0	0	0
AAEL013531	67	113	105	114
AAEL013539	114	203	149	240
AAEL013535	6	7	5	10
AAEL009423	555	762	540	416
AAEL009420	25	32	71	69
AAEL009432	200	154	110	135
AAEL009428	177	298	253	420
AAEL009424	279	344	330	398
AAEL027097	0	2	1	3
AAEL009429	42	82	60	56
AAEL009430	374	585	422	930
AAEL009421	0	0	0	0
AAEL021559	50	15	24	21
AAEL009431	304	350	259	193
AAEL019782	1	1	0	1
AAEL008190	52	76	48	68
AAEL020247	0	4	1	1
AAEL021886	47	70	95	42
AAEL017177	22	27	26	32
AAEL007558	464	656	798	988
AAEL007560	168	232	283	223
AAEL007563	245	455	363	595
AAEL007562	133	263	234	242
AAEL027278	0	0	0	0
AAEL021483	0	0	0	0
AAEL023735	0	0	0	0
AAEL020919	0	0	0	0
AAEL026386	0	2	1	1
AAEL022419	1	2	1	1
AAEL017290	515	616	539	454
AAEL007566	44	71	81	38
AAEL007564	23	34	20	33
AAEL007568	195	286	187	159
AAEL007565	1352	1525	1796	2005
AAEL007559	5	10	10	9
AAEL025011	0	0	0	0
AAEL007682	464	559	1183	1301
AAEL023341	1	0	0	2
AAEL025880	0	1	0	1
AAEL020024	0	0	0	0
AAEL007693	84	88	112	130
AAEL007691	246	361	187	208
AAEL007694	149	130	191	200
AAEL025756	0	0	0	0
AAEL007692	237	475	355	341
AAEL007679	113	165	160	170
AAEL015557	69	78	51	60
AAEL007681	1399	1105	1034	1036
AAEL007685	464	630	498	470
AAEL018144	196	330	385	627
AAEL007690	219	430	325	417
AAEL023085	8	13	8	8
AAEL007684	1	2	3	0
AAEL007680	186	120	555	414
AAEL023460	0	0	0	0
AAEL025160	0	0	0	0
AAEL007686	160	243	85	85
AAEL024790	0	0	0	0
AAEL007683	60	133	97	130
AAEL007687	147	167	201	180
AAEL019819	324	613	291	571
AAEL012904	1690	1744	1426	1483
AAEL012906	36	76	45	55
AAEL027867	0	0	0	0
AAEL019658	497	533	434	830
AAEL024015	4	1	0	6
AAEL023390	0	0	0	0
AAEL020905	0	0	0	0
AAEL006646	177	254	185	247
AAEL006654	84	127	93	83
AAEL006660	44	44	33	18
AAEL023480	0	3	5	1
AAEL028153	277	331	556	236
AAEL006649	122	93	97	132
AAEL021857	51	62	25	19
AAEL013073	0	0	0	0
AAEL013070	5	24	3	3
AAEL013072	522	634	281	239
AAEL013068	1080	1519	1226	1332
AAEL021525	0	0	0	0
AAEL013069	52144	39584	52995	48858
AAEL013071	1478	1338	737	746
AAEL013074	584	796	704	776
AAEL003151	143	146	170	183
AAEL003157	165	234	197	230
AAEL023171	0	1	0	0
AAEL016288	0	0	0	0
AAEL016287	0	0	0	0
AAEL025740	157	129	157	122
AAEL023038	0	0	0	0
AAEL007291	100	160	59	95
AAEL023666	57	92	93	135
AAEL003174	63	71	69	74
AAEL024507	1	2	0	0
AAEL003171	35	13	21	36
AAEL027629	3	5	3	1
AAEL003162	216	405	328	500
AAEL019702	6	3	6	15
AAEL025156	0	0	0	1
AAEL027448	0	0	0	0
AAEL024144	93	80	94	132
AAEL025005	0	0	0	0
AAEL004148	1062	1702	1162	1061
AAEL003534	348	549	657	774
AAEL003524	1762	2100	242	312
AAEL028078	0	1	0	0
AAEL003536	251	307	175	215
AAEL003539	209	368	273	340
AAEL024276	0	0	0	0
AAEL003530	7478	5202	6554	5242
AAEL003510	71	115	44	81
AAEL003528	223	325	377	339
AAEL003546	130	170	154	173
AAEL003522	118	147	120	101
AAEL003529	62	88	109	130
AAEL020688	0	0	0	0
AAEL003550	106	113	328	292
AAEL026564	10	4	14	9
AAEL020174	0	0	0	0
AAEL022995	76	52	125	168
AAEL024675	517	437	1555	1391
AAEL003527	1	5	4	3
AAEL026882	0	0	0	0
AAEL003516	5	3	4	2
AAEL003515	24	46	19	41
AAEL003519	238	316	295	288
AAEL003543	51	69	71	72
AAEL027001	0	0	0	0
AAEL026715	1	0	0	0
AAEL021782	120	152	282	357
AAEL014899	230	235	139	122
AAEL014900	190	284	258	282
AAEL005388	40	76	49	86
AAEL005391	257	379	412	363
AAEL005390	223	388	372	469
AAEL027436	451	524	432	486
AAEL005395	182	249	172	187
AAEL005387	0	0	0	0
AAEL025692	0	0	0	0
AAEL005386	0	0	0	1
AAEL019640	161	263	262	409
AAEL005383	165	310	216	292
AAEL005379	36	93	48	56
AAEL005392	34	13	18	18
AAEL020281	0	0	0	0
AAEL019600	0	0	0	0
AAEL018340	404	312	471	527
AAEL013042	6	3	6	6
AAEL019602	71	38	120	97
AAEL013040	86	38	64	50
AAEL004938	224	260	390	343
AAEL004921	26	21	29	11
AAEL024360	11	17	11	6
AAEL004920	1331	1726	1416	1335
AAEL004930	507	499	2589	2227
AAEL016998	2	4	6	5
AAEL021008	4	8	13	19
AAEL020742	3	0	0	4
AAEL025446	0	0	0	0
AAEL004918	240	469	376	500
AAEL019472	67	83	91	155
AAEL004928	3	1	3	2
AAEL004931	719	457	500	387
AAEL004923	29	27	23	20
AAEL004919	4	17	6	13
AAEL004935	17	25	25	35
AAEL004936	647	772	603	760
AAEL004939	0	0	0	0
AAEL019916	168	245	214	386
AAEL025748	347	279	279	302
AAEL001500	7	7	25	11
AAEL022579	0	0	0	0
AAEL026751	645	1357	1275	1160
AAEL001473	249	432	352	382
AAEL001503	398	297	427	1249
AAEL028074	0	0	0	0
AAEL001495	652	1173	947	1143
AAEL001485	173	122	85	61
AAEL023929	0	0	0	2
AAEL001498	30	37	23	39
AAEL001472	124	179	154	204
AAEL001501	432	516	315	263
AAEL001506	339	450	399	387
AAEL001479	1185	1063	1196	1191
AAEL025194	0	0	0	1
AAEL001484	2913	2957	4027	5458
AAEL001505	104	122	127	112
AAEL001475	55	47	20	35
AAEL001480	186	368	336	351
AAEL001490	36	22	35	34
AAEL018240	45	38	86	90
AAEL001483	2	0	5	1
AAEL001492	64	169	100	118
AAEL017082	289	374	269	273
AAEL001487	0	0	0	0
AAEL022126	14	5	5	13
AAEL001474	8	9	20	19
AAEL001497	160	258	191	263
AAEL001491	3	12	5	5
AAEL001476	176	263	232	332
AAEL001494	1	4	3	1
AAEL027476	0	0	0	0
AAEL019550	66	85	182	223
AAEL025323	0	0	3	2
AAEL027475	0	0	0	0
AAEL021488	0	0	0	0
AAEL025180	0	0	0	0
AAEL020308	0	0	0	0
AAEL001493	35	63	46	75
AAEL024553	1	0	0	0
AAEL001478	134	119	54	129
AAEL001496	437	683	530	515
AAEL020990	1	0	0	0
AAEL023550	0	0	0	0
AAEL010139	138	132	271	213
AAEL010138	66	89	103	107
AAEL010136	102	140	123	129
AAEL010141	163	202	135	161
AAEL010135	175	199	153	170
AAEL010146	1659	1765	1623	1636
AAEL024322	0	0	0	0
AAEL010149	27	69	16	19
AAEL010143	341	403	414	329
AAEL010150	35	108	60	57
AAEL010147	91	72	95	144
AAEL010142	3	6	4	6
AAEL010148	1063	1178	1118	902
AAEL020760	0	0	0	0
AAEL010140	1	1	3	3
AAEL024014	1	0	1	4
AAEL010145	1181	1105	2906	3162
AAEL022782	0	0	0	2
AAEL010137	0	0	0	0
AAEL021124	0	0	0	0
AAEL025732	0	0	0	0
AAEL024858	2	3	1	0
AAEL024099	0	0	0	0
AAEL022630	0	0	0	0
AAEL000757	188	155	68	44
AAEL011375	5	6	3	7
AAEL011369	457	425	583	714
AAEL026637	0	2	0	1
AAEL023733	0	0	0	0
AAEL024058	0	0	0	0
AAEL011376	202	348	311	347
AAEL018216	7	11	21	18
AAEL011371	174	199	490	542
AAEL011370	71	121	90	96
AAEL011368	9	20	13	16
AAEL007139	121	107	150	192
AAEL007128	267	165	580	363
AAEL007131	92	63	95	96
AAEL007136	492	629	360	364
AAEL007126	156	105	198	136
AAEL007138	101	54	63	29
AAEL022639	0	0	0	0
AAEL007129	7	4	9	6
AAEL009266	11	15	6	14
AAEL009252	0	1	4	2
AAEL023693	0	0	0	0
AAEL026971	0	0	0	0
AAEL027147	0	0	0	0
AAEL023539	0	0	0	0
AAEL009269	5	6	3	16
AAEL009267	1	2	4	0
AAEL009259	156	189	219	279
AAEL009268	31	56	43	39
AAEL009263	56	130	110	175
AAEL009257	1195	942	612	517
AAEL022163	21	54	40	28
AAEL028150	0	0	0	0
AAEL009265	438	805	605	1026
AAEL009262	199	314	257	288
AAEL023833	0	0	0	0
AAEL009253	37	45	31	36
AAEL009264	56	126	113	168
AAEL020305	0	2	3	0
AAEL015503	0	0	0	0
AAEL024792	6	18	16	32
AAEL014981	1	7	8	4
AAEL009055	99	88	88	130
AAEL009057	88	162	128	121
AAEL009058	13	10	9	13
AAEL009066	454	349	346	250
AAEL009061	616	1018	915	1074
AAEL009067	245	441	368	429
AAEL009056	12	10	18	16
AAEL009062	11	4	6	6
AAEL020855	2	12	5	4
AAEL017513	359	373	253	147
AAEL021195	3	5	0	4
AAEL025253	0	0	0	0
AAEL009063	0	0	1	0
AAEL026514	0	0	0	0
AAEL021002	3	3	4	4
AAEL009059	244	306	236	186
AAEL009068	483	697	633	819
AAEL021696	0	0	0	0
AAEL025707	1	3	4	1
AAEL009054	0	2	0	0
AAEL017490	0	0	0	0
AAEL027056	0	0	0	0
AAEL013370	0	0	0	0
AAEL019641	53	106	140	218
AAEL013371	0	0	4	0
AAEL024234	0	0	0	0
AAEL020649	0	0	0	0
AAEL005339	210	299	251	341
AAEL005330	38	100	130	50
AAEL005336	7269	5501	1164	1044
AAEL019854	301	547	461	592
AAEL005313	82	99	55	50
AAEL005341	135	270	158	154
AAEL027223	0	0	0	0
AAEL024106	65	101	94	154
AAEL024115	0	0	0	0
AAEL027588	0	0	0	0
AAEL011056	0	3	3	1
AAEL007821	143	179	118	91
AAEL007827	122	188	219	351
AAEL019596	98	151	110	235
AAEL007818	19959	11053	171421	144301
AAEL007823	654	1058	1040	1204
AAEL007826	312	501	460	439
AAEL028979	0	0	0	0
AAEL028746	0	0	0	0
AAEL008331	98	149	104	143
AAEL026646	1	0	3	0
AAEL023029	0	0	0	0
AAEL027807	0	0	0	0
AAEL024187	0	0	0	0
AAEL024220	0	0	0	0
AAEL025127	0	0	0	0
AAEL026669	0	0	0	0
AAEL018154	0	2	0	7
AAEL025952	0	0	0	0
AAEL021155	0	0	0	0
AAEL008320	112	205	152	196
AAEL008325	1	4	1	1
AAEL008322	13	13	9	16
AAEL008327	1	0	0	0
AAEL008330	1742	1596	469	382
AAEL008319	626	691	499	526
AAEL008324	80	147	130	147
AAEL008323	25	40	58	76
AAEL008329	9402	7715	9965	8446
AAEL019748	677	714	712	666
AAEL001871	80	67	89	93
AAEL001838	706	787	614	405
AAEL001852	638	826	855	670
AAEL001850	27	34	66	55
AAEL001877	19	14	33	26
AAEL027094	0	0	0	1
AAEL001874	86	142	86	117
AAEL022304	596	692	305	283
AAEL001857	4	1	3	0
AAEL001847	652	884	1926	2408
AAEL001851	754	619	771	626
AAEL001843	87	121	144	244
AAEL023474	0	0	0	0
AAEL028095	0	0	0	0
AAEL017186	47	77	43	59
AAEL001865	711	524	609	544
AAEL024923	15	5	18	9
AAEL001864	2278	1642	2037	1271
AAEL001859	297	272	144	176
AAEL020241	0	0	0	0
AAEL022134	0	0	0	0
AAEL001876	207	222	312	430
AAEL020214	0	0	0	0
AAEL018707	37	38	16	19
AAEL001837	314	352	632	852
AAEL001878	11	18	19	17
AAEL001867	1	0	1	0
AAEL018836	0	0	0	0
AAEL022937	0	0	0	0
AAEL020943	0	0	0	0
AAEL019634	0	1	1	4
AAEL020352	2342	1728	2428	2142
AAEL025051	383	555	648	835
AAEL001853	304	349	283	329
AAEL026104	392	657	523	865
AAEL001845	303	359	325	291
