logFC	logCPM	PValue	FDR
AAEL000652	-3.01359776871772	-1.31962799306641	0.294190271987051	1
AAEL007674	-3.01359776871772	-1.31962799306641	0.294190271987051	1
AAEL022548	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL028649	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL026582	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL001695	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL001287	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL026953	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL012685	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL027701	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL024845	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL017294	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL000916	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL020728	3.00039174486197	-1.41706705057199	0.294190271987051	1
AAEL008569	0.127689666645542	5.42861781358562	0.294192884595242	1
AAEL014139	0.403427021299387	0.75498363421796	0.294194269820958	1
AAEL004553	-0.364040082561939	1.94559124482295	0.294266620022465	1
AAEL001971	-0.159752646797982	4.43523895515165	0.294484215577206	1
AAEL007422	0.0967518289844228	5.85213151809341	0.294589580260395	1
AAEL025618	0.164614717160483	4.4513991307504	0.294778065811557	1
AAEL006283	0.272629610501854	2.4320057892048	0.294826825159581	1
AAEL005525	-0.240169201717001	2.46256264194602	0.294859503994108	1
AAEL025513	0.500815757684019	0.866723943643943	0.294901518380657	1
AAEL000267	-0.199405973225777	3.50876977469738	0.295112285679187	1
AAEL002913	-0.110932837017057	5.60900204947016	0.29540999014425	1
AAEL010850	-0.538737543271239	0.818029174704963	0.295606185803019	1
AAEL020634	-0.101814128038317	5.63288969175542	0.295614334886539	1
AAEL012994	-0.0821298465103592	7.43840676639073	0.295676814030246	1
AAEL009623	-0.167119247866922	3.79570134986782	0.295696354554478	1
AAEL019848	-0.414345315977312	0.858047540272565	0.295721225270259	1
AAEL003147	-0.111869489253458	5.86157056225381	0.295798167579255	1
AAEL009056	0.152425858331999	4.37623965774704	0.295925901606149	1
AAEL019455	0.117596949058462	7.54568806310613	0.295953662937119	1
AAEL008686	0.0891473312901982	7.09634153428513	0.296107779191327	1
AAEL000958	-0.120876851714973	5.29230322382214	0.296115922204701	1
AAEL000330	0.101442176262999	6.04402553238026	0.29617019798001	1
AAEL004406	0.0980796304863682	5.77276900111716	0.296241417049291	1
AAEL004936	0.0991557701253899	6.45495438118486	0.296422811315217	1
AAEL009303	-0.127762574685114	4.99209772146213	0.296652414278779	1
AAEL010768	-0.13306727453321	4.73690690708612	0.296735827763289	1
AAEL007636	0.153780295557421	4.08520425467567	0.296889339886312	1
AAEL014205	1.8369850247737	-1.22373700579117	0.296892382721951	1
AAEL000027	-1.71453032251277	-1.05603768783021	0.296892382721951	1
AAEL025611	0.119365903846858	6.19760983941253	0.297179015256774	1
AAEL006191	0.251982937285811	2.77133626640833	0.297195277176005	1
AAEL011810	-0.176749023372416	3.73106959210941	0.297380625166936	1
AAEL021107	-0.347691793346925	0.747179154405854	0.297500684590557	1
AAEL027090	0.248333466213086	2.57725460967298	0.29785848343586	1
AAEL005000	0.156025678855072	4.07309214189829	0.298216402188616	1
AAEL003157	0.117636523979712	5.12442817435274	0.298234172737545	1
AAEL013992	-0.137600499269902	4.91772208265905	0.298404783507319	1
AAEL000981	-0.111101545128953	5.71957083050447	0.298461485991547	1
AAEL003493	-0.0984340573397832	6.28956571699301	0.29851300524805	1
AAEL026497	-0.101118769680464	6.35854074628088	0.298624064719885	1
AAEL006036	0.105455689150712	5.90436902317947	0.298647027805788	1
AAEL000187	-0.981578646736405	0.134203827824977	0.298835579739741	1
AAEL010991	-0.0813929554881704	7.9289585234726	0.298837640273816	1
AAEL006434	-0.124130228875734	5.19123078200272	0.298939048053364	1
AAEL023745	-0.105692033432142	6.13477740696558	0.299038769880646	1
AAEL004195	0.102000732267792	6.83931767682855	0.299045158331912	1
AAEL006923	-0.153918968368365	4.39711655517402	0.299120989251738	1
AAEL009421	1.72456599347151	-0.90392181999129	0.299198052109042	1
AAEL008595	1.72376189521642	-0.903838140396407	0.299215889144312	1
AAEL026325	1.72456240870884	-0.90392181999129	0.299247421789229	1
AAEL021520	1.22974351301102	-0.833352920842599	0.299535860537486	1
AAEL017133	0.120187589143408	5.92848773342234	0.29982412808538	1
AAEL022509	1.22059651409839	-0.833855941083769	0.299847757439113	1
AAEL005474	-0.843945840440562	0.166416508713739	0.300276146275974	1
AAEL026818	-1.33530436203609	-0.834531140394219	0.300361041901897	1
AAEL027732	0.984579150951611	-0.90339509894409	0.300631270564079	1
AAEL002699	-0.646075853649602	-0.057370341730384	0.300663951255382	1
AAEL006655	-0.176536833174972	4.10640758772046	0.300851385167431	1
AAEL008961	-0.125836529545515	5.60304633991318	0.300907825143989	1
AAEL027055	0.196582027277152	3.57218553721881	0.300946907854679	1
AAEL005601	1.22166395538531	-0.833999831592916	0.300960647111881	1
AAEL011627	0.11465804421949	5.98376928583951	0.300983624959205	1
AAEL005524	-0.12395060738264	5.09459321387479	0.300983866435575	1
AAEL012352	-0.603321066140052	0.58025261903014	0.301004230682878	1
AAEL008182	0.680029136459811	0.233855574403255	0.301259284610269	1
AAEL019972	-0.124900765756833	6.15357549262296	0.301415186933227	1
AAEL005330	1.71897213518582	-0.904161957207587	0.301512558717493	1
AAEL024200	0.142211229180998	4.27359109859487	0.30152296181887	1
AAEL006238	0.696170172924487	-0.0959027337225445	0.301570137622257	1
AAEL023718	-0.251040211636375	2.76047220933289	0.301605309664402	1
AAEL017022	-0.82855350937956	-0.0978726909780987	0.301629566101142	1
AAEL008138	0.0809371041286484	7.45270243592908	0.301655136809082	1
AAEL000001	-0.0951337250737054	6.53783107889093	0.302210020391109	1
AAEL003774	0.102677473859825	5.51002401488039	0.302228166320627	1
AAEL028037	0.127794642191399	6.97957397209352	0.302233465489873	1
AAEL023729	0.346882175343112	1.33165470294175	0.302360660477703	1
AAEL000385	0.10082525486022	5.98589151608995	0.302432311737351	1
AAEL022397	0.10771813881103	5.76862176940681	0.302446712672784	1
AAEL005199	-1.34016591468017	-0.834159899448809	0.30244806194782	1
AAEL005834	-1.34017404976334	-0.834159899448809	0.302463501356242	1
AAEL007747	-0.425690277349959	1.13005499474513	0.302677981669406	1
AAEL009615	1.21363734481834	-0.834299860807763	0.302790614563265	1
AAEL009398	0.0877626312470965	7.42878398472069	0.302828252533742	1
AAEL001109	-0.0955355004375474	6.17247355094043	0.302847622944594	1
AAEL023543	0.226191035982025	2.92079459283377	0.302891967901901	1
AAEL022507	-2.13083928421776	-0.903722851171242	0.302923645090368	1
AAEL025367	1.21380845889314	-0.83432309521924	0.302939357418796	1
AAEL000204	0.539989210350511	0.817898978509178	0.302999610728471	1
AAEL018323	0.0884855901018752	7.96017710120211	0.303104704810434	1
AAEL006409	-0.103325853004714	5.50862822470463	0.303140855826536	1
AAEL011925	0.122410307424915	5.70971837046314	0.303150676251102	1
AAEL023902	0.292424131131074	2.18239372945321	0.303317224284024	1
AAEL026253	-0.0955544203004399	6.41032352148145	0.303517097856353	1
AAEL001730	-0.622473521600693	1.35339751567228	0.303826302625693	1
AAEL014505	0.0955991136806524	6.23358311932834	0.303876752644088	1
AAEL010859	-1.34435775516115	-0.834650273039368	0.303892153109385	1
AAEL028915	-1.33122213717578	-0.834147521433459	0.303930791581726	1
AAEL014363	-0.671099173088774	-0.4728471712787	0.303940934974514	1
AAEL020106	0.313456905556812	1.85250889411578	0.304018873421415	1
AAEL020689	0.0994738771354158	5.8624370572632	0.304269527348982	1
AAEL004048	-0.463659127314159	1.05705880938988	0.304363211384348	1
AAEL022778	1.70505710664915	-0.904869167359464	0.3044992603707	1
AAEL001326	-0.176479644931481	3.16985823491921	0.304665297951805	1
AAEL002428	0.128950653445003	5.17912381154017	0.304692998762487	1
AAEL019700	0.0967076806673811	8.17724032053171	0.304729127075874	1
AAEL024997	0.607732508710603	0.416207022787519	0.304746355891718	1
AAEL011271	-0.111730047299341	5.68013135462716	0.304774429349174	1
AAEL010102	-0.268007503518586	2.28716191098803	0.304882509653143	1
AAEL009911	-0.0998198908026874	6.69045707705017	0.304885990359167	1
AAEL019722	-0.13798930298597	5.40274483771854	0.305040143070037	1
AAEL002818	-0.0846998254588406	7.2060042475836	0.305048453608986	1
AAEL002307	-0.231728764573077	3.44997061051414	0.305076183701265	1
AAEL010227	-0.115359050324587	6.46070619979635	0.305153764279156	1
AAEL006016	0.111415918106145	6.41934314454961	0.305216842304643	1
AAEL002805	0.0978166929633738	5.98581180441487	0.305367856222705	1
AAEL012750	-0.0840790145799986	7.36601950646186	0.305379810504456	1
AAEL027717	1.49433339645601	-0.976950906697787	0.305481766852036	1
AAEL008763	0.163561420752557	4.03298083432533	0.305483716985819	1
AAEL019924	-0.144404044266505	4.04559419916907	0.305519394520842	1
AAEL013939	0.234486465877224	3.04164440299999	0.305557989251678	1
AAEL000933	0.126711400463075	5.15394054962739	0.305558204881734	1
AAEL000505	-0.149589843976231	4.34755119578459	0.30558474726797	1
AAEL008656	-0.0902960552113602	6.52527700172656	0.305695512511528	1
AAEL003700	0.18521060246444	3.72339245864184	0.305752277048545	1
AAEL025505	-0.598093564369025	0.230715886394407	0.305762528449443	1
AAEL006654	0.116337971783462	5.33517264145859	0.305828858534503	1
AAEL027350	-0.187335154293814	3.81418209198975	0.305851341911439	1
AAEL009454	-0.293870553169567	2.18246348299224	0.305904468541309	1
AAEL027656	0.839922435673679	-0.137421406290588	0.305952075597857	1
AAEL023279	0.162035666153839	5.21926772380861	0.305952293795299	1
AAEL012523	-0.133209775798279	4.98636581713283	0.306009500106314	1
AAEL008547	-0.273640132276271	2.37291003542506	0.306081731322194	1
AAEL004607	-0.0930815716393661	6.3913462499828	0.306228025732977	1
AAEL013334	0.0973787542432968	7.88721380586241	0.306272893126279	1
AAEL009686	0.143772026526714	4.31717508900523	0.306317453665729	1
AAEL012826	-0.071748509237302	9.04146443048059	0.306394745084316	1
AAEL014822	-0.140584504793857	4.17307985565031	0.306424283061284	1
AAEL011982	0.107006035254306	6.0662066066662	0.306698872312898	1
AAEL006350	0.999555581199474	-0.903215859453927	0.306860203336502	1
AAEL009367	0.097470886634528	6.3803817831601	0.306974905528758	1
AAEL000244	0.840260833282011	-0.137457862657303	0.307162246566077	1
AAEL011180	-0.123627254953195	7.52824837964419	0.307280494935698	1
AAEL006407	-0.150629999394789	4.35499026778459	0.307318855251795	1
AAEL003214	1.70194945116085	-0.904892418047902	0.307343995173771	1
AAEL009906	1.70192208133317	-0.904892418047902	0.307366800304304	1
AAEL001931	-0.121025936084753	4.67653156068153	0.307538531629443	1
AAEL028225	1.00694829632432	-0.902891837117104	0.307538897915824	1
AAEL021276	-0.424195947085893	0.326796527321986	0.307640091330263	1
AAEL012378	0.11250099496068	6.447565913368	0.307683851833536	1
AAEL013071	0.0842178702900872	8.28152154999017	0.307762980051801	1
AAEL005071	0.114015621980375	5.20318905037549	0.307773408738364	1
AAEL003949	-0.0897902859607146	6.22116091713468	0.30780725639568	1
AAEL023679	0.363055616736499	1.43711985146588	0.30793100145795	1
AAEL022880	0.947025896160339	0.230551796988246	0.308141349129177	1
AAEL011701	-0.106346200537367	6.05805196649713	0.30818076229483	1
AAEL023342	0.152796469436877	4.5139654403605	0.308330839833727	1
AAEL012276	-0.109928883738326	5.64411776058923	0.308366982593743	1
AAEL013070	0.41209650862933	1.13171338503743	0.308461772010044	1
AAEL002888	0.110173488111899	5.72067251760385	0.308659370735258	1
AAEL013261	-0.203362597925216	3.42902256280046	0.308704761871176	1
AAEL017435	-0.132394394272646	5.25220335353654	0.308872442204696	1
AAEL004071	-0.0844162844609127	7.14091229350799	0.308932541036567	1
AAEL006787	0.188675270917588	3.15183069215623	0.308962189896422	1
AAEL011114	-0.0855288658544011	6.50730761097163	0.30902013823113	1
AAEL013236	-0.0713778855063956	8.49219328478332	0.309328904953839	1
AAEL014992	-0.151111171890946	4.59957992578954	0.309552502025577	1
AAEL024753	-1.33675953575068	-0.834568209433374	0.309658372437392	1
AAEL004389	0.389710238443252	1.96211895477023	0.309670308924135	1
AAEL019526	-0.388067955272504	1.05824910518349	0.309794056002305	1
AAEL024207	-0.17489987403767	4.29655936598109	0.31000712520166	1
AAEL002600	-0.104762558743525	5.57290974785291	0.310282136144278	1
AAEL008378	0.118481969344429	5.02726230967312	0.310480570153133	1
AAEL008174	-0.136859296379479	4.4889986435945	0.310514745037561	1
AAEL004151	-0.0860590695962388	9.98263423476047	0.310530476654829	1
AAEL011193	-0.164192854101739	4.03946883127567	0.310757252976111	1
AAEL007830	-0.119974072625162	5.70242737832892	0.310865311759694	1
AAEL020864	1.49820515020764	-0.977070864264284	0.310868255324602	1
AAEL027572	0.131862317348562	4.60345437388228	0.310889802061726	1
AAEL009117	-0.245039218100239	2.95365289850166	0.310921415025206	1
AAEL028224	-0.507042281936165	0.903116762852215	0.311045104638644	1
AAEL019669	0.0850682207580595	10.189210667486	0.311065387113385	1
AAEL000860	0.139560308223754	4.14783114538508	0.31134153976217	1
AAEL002187	-0.534784856438651	0.295849801270702	0.311342282632853	1
AAEL003165	-0.166963715563008	3.72850467377117	0.311424562768162	1
AAEL013675	0.0716742498877647	9.38957653506666	0.311626402334558	1
AAEL008790	-0.198141542431516	3.27810896424779	0.311852515659501	1
AAEL026737	0.0982375042487384	6.84620986891765	0.31188619629466	1
AAEL023096	0.094734014747353	5.81455716722343	0.312087144304259	1
AAEL021703	0.154877565981949	4.81295735502691	0.312113411779646	1
AAEL007893	0.135305797818826	5.29685976090479	0.312309103767387	1
AAEL010468	-0.25685472895739	3.00552378221222	0.312480962695172	1
AAEL010094	0.0895234355741656	7.75470616478033	0.312807604691855	1
AAEL004438	-0.0954534279622776	7.11237631817458	0.312830013029711	1
AAEL002104	0.201304569887034	3.79037444932509	0.312845743927992	1
AAEL006663	0.0953077971504281	6.51348751755853	0.312873231868067	1
AAEL001631	0.126807219187417	4.90494493632237	0.312949651718253	1
AAEL009509	0.11542165279728	5.32042977672378	0.312954844881195	1
AAEL011537	0.36776188114083	1.51679154425022	0.313009730208563	1
AAEL008932	-0.482056369691958	0.654707342743991	0.313046101845905	1
AAEL006800	0.118897234410697	5.07388350011408	0.313123852296081	1
AAEL021941	0.153572899223541	3.79801010357309	0.313197413196629	1
AAEL020005	0.381229767421208	2.03077976825475	0.313519818941033	1
AAEL011653	-0.112926441882266	5.48473080433584	0.313559468121067	1
AAEL011848	0.0894489037943968	6.51974450181648	0.313575123837802	1
AAEL019445	0.175561005972967	5.36881821120495	0.313620674754764	1
AAEL025762	0.0990276124035771	7.88852882452739	0.313689744992126	1
AAEL007862	-0.110748401598728	4.94294584829626	0.313706396392486	1
AAEL000549	-0.0739674602336527	8.6886968579294	0.313827809531963	1
AAEL012676	-0.245291634404752	2.79652037732278	0.313840723795455	1
AAEL019544	-0.10886118704458	5.39195331079882	0.313921253554698	1
AAEL019505	-1.34691443992472	-0.83489143678168	0.313940305751311	1
AAEL019903	-1.17846766650258	-0.418855969160847	0.314229389218652	1
AAEL008431	0.0861711330868088	6.79769065680641	0.314281203570188	1
AAEL003239	0.878786559859172	-0.470362232861847	0.314359601438074	1
AAEL021871	-0.68803847823176	0.4751886394999	0.314595280346319	1
AAEL001782	0.102715780428609	5.76574626599745	0.314662047086118	1
AAEL002282	0.1614506377388	3.79748026488817	0.314674739209358	1
AAEL013639	-0.159408709609976	4.9559166968123	0.314707345114904	1
AAEL010369	0.882342668449183	-0.470183705426252	0.314763621434232	1
AAEL020219	0.218887558130326	3.39114832471486	0.314837215558059	1
AAEL007385	-0.0706192728408895	8.4794076459977	0.314868539105793	1
AAEL003645	-0.0961088380503547	7.39475011615403	0.314903543508892	1
AAEL021931	-1.17275073500923	-0.418067603743692	0.314945951114109	1
AAEL010949	-0.12421141734145	5.54700206116809	0.314979095980157	1
AAEL003990	0.112368868129381	6.45429041610573	0.315094878287104	1
AAEL014365	0.74050474914506	-0.180076364536564	0.315099661633508	1
AAEL007131	1.01591925032424	-0.419288798103398	0.315117401548867	1
AAEL021126	-0.887122971306065	-0.368989198555998	0.315385318996202	1
AAEL010977	0.0917299884771467	10.6971972404067	0.315545838772311	1
AAEL000332	0.13906176425503	4.97326039475673	0.315586673084949	1
AAEL012525	-0.128026404943681	5.21084810553727	0.315614694780397	1
AAEL006983	-0.171118331570762	3.78964553033578	0.315628085081351	1
AAEL014251	-0.130672340417641	5.4232065215039	0.315795608595693	1
AAEL005201	0.107519053300181	5.19985762297589	0.316309450238739	1
AAEL025772	0.204338990884994	2.77082779532187	0.316315526440479	1
AAEL010086	-0.0770834366288273	7.67818840191881	0.316351258321838	1
AAEL008067	0.128030095688781	5.55712711590717	0.316522126166424	1
AAEL019888	0.109644936849841	5.4191711192535	0.316612755992166	1
AAEL011825	-0.7735553899604	-0.420177761262965	0.316642379986776	1
AAEL007910	0.140068745369377	4.65294767885631	0.316830417329896	1
AAEL023193	0.12014998710912	5.99226877454107	0.316834371139536	1
AAEL025667	1.88356662473517	-0.83494465575292	0.317028301471112	1
AAEL001798	0.0915602566304995	7.92113173460498	0.317312524683619	1
AAEL001341	0.125552073958449	4.93540257538247	0.317354621521952	1
AAEL006872	0.886613799458146	-0.469885237941322	0.31736564915784	1
AAEL002610	-0.76815241662534	-0.419513091997641	0.317721896785337	1
AAEL007815	0.904306556941254	-0.224928920065107	0.31776643111771	1
AAEL011566	0.151973159684477	4.12729251573063	0.317837410920855	1
AAEL000626	-0.215086324721307	3.74811874674952	0.317899993400675	1
AAEL022268	-0.887370581317589	-0.369218404258689	0.317925875713383	1
AAEL021782	-0.213693053349441	3.29976535655599	0.317974782133212	1
AAEL014180	0.877852360938238	-0.470886660542054	0.318048932198387	1
AAEL014943	0.0679226226163339	9.40879862018782	0.31827671478752	1
AAEL001062	-0.106816427710203	6.46057673535881	0.318292400455686	1
AAEL002467	0.395102850825607	0.885750081639562	0.318463633692511	1
AAEL019485	0.118898295108266	6.12775491654316	0.318509100591348	1
AAEL002722	-0.157148666185365	4.76297513787869	0.318529320705567	1
AAEL003896	-0.232606568756813	2.63597387698801	0.318597843600641	1
AAEL018254	-0.0847564152866817	7.16612412175855	0.318757238040417	1
AAEL007541	-0.0869953565754285	6.25584950375117	0.318795270657721	1
AAEL006437	0.140951799467418	4.38097105296119	0.318796550714571	1
AAEL012945	0.0924997831140767	6.76058783131834	0.318802786872999	1
AAEL005666	-0.0990672433986244	6.56786314190113	0.319075990356375	1
AAEL012284	-0.149455576824705	5.40315188912303	0.319153391900313	1
AAEL023028	-0.0936042277518169	5.69117626120243	0.319239865641181	1
AAEL027151	-0.549316753065054	0.748529130277521	0.319272650455435	1
AAEL027664	-0.129941165377114	4.58625361504467	0.319282439532414	1
AAEL002822	-0.192726379227132	3.55115604492792	0.319596831210706	1
AAEL023472	-2.12313253428118	-0.90349503809825	0.319694746029124	1
AAEL025245	0.153490476284199	3.94609551386256	0.319735417647339	1
AAEL012840	0.311659117649044	2.55900094986242	0.319746944010522	1
AAEL001575	1.21936131979586	-0.833676327620579	0.319776081779276	1
AAEL025717	0.097004977232593	6.57261071871977	0.319862186275828	1
AAEL008653	0.131454513543493	4.50563029755279	0.319904925672522	1
AAEL021657	0.363416780682894	1.10078016769801	0.319966208779888	1
AAEL011302	0.0720323627803391	7.94587547453485	0.320099549965467	1
AAEL024939	-0.117667915605303	5.14617136066154	0.32015652996717	1
AAEL008947	-0.124964825977019	4.80866727374831	0.320163175213008	1
AAEL022405	0.214341987683217	3.12425521092461	0.320360406136017	1
AAEL026018	0.153200166944562	4.28535773851185	0.320436729270081	1
AAEL012388	-0.390977272462355	1.23137798436015	0.320603854258728	1
AAEL018339	0.100970678743905	5.96505375332802	0.320676917374253	1
AAEL014852	0.105797549678708	6.47210827052408	0.321014796605473	1
AAEL006776	0.0798786953589663	7.45325220987573	0.32108091907391	1
AAEL022535	-0.0844949711150101	8.02291501575922	0.321310197374961	1
AAEL007203	0.157494356376258	3.65345527751118	0.321465776303811	1
AAEL014016	-0.148103650857037	5.35767404876493	0.321598806587616	1
AAEL017419	0.0642216957099909	9.82988886411279	0.321739162515607	1
AAEL021767	-0.336779743367858	1.78359397567312	0.32182748230922	1
AAEL023198	-0.890490373273535	-0.369016135491362	0.322072881647848	1
AAEL022183	0.171184789287481	4.87631819630545	0.322094364851659	1
AAEL003103	0.0865175059941155	8.51148050124103	0.322311413587909	1
AAEL008811	-0.137611715427937	4.43413246275931	0.322406762739632	1
AAEL012272	0.09190698884039	7.08080275176195	0.32241624082798	1
AAEL008551	-0.16590792277631	3.81769458548719	0.322422891344426	1
AAEL019424	-0.1240625124063	5.07508060347646	0.322472461750603	1
AAEL024605	0.663258049623184	0.303105131807927	0.322491006609393	1
AAEL000246	-0.224171373774349	2.59829072765679	0.322536850805387	1
AAEL021418	0.194336918421604	3.79643408587095	0.322544647316485	1
AAEL002309	-0.109692542413026	7.09233806261147	0.322571476367314	1
AAEL014413	-0.115238744154944	4.5949696043023	0.322583902580208	1
AAEL003837	1.71768560780096	-0.903981646439084	0.322625774397103	1
AAEL002646	0.118998706820667	5.42302566717937	0.322794089288791	1
AAEL003918	0.270333445480543	2.19834566410912	0.322901557706183	1
AAEL026331	0.259518556897991	1.80165240370538	0.322925411785716	1
AAEL011992	0.0787496125561052	7.36067392062823	0.323035043522567	1
AAEL004675	0.106962878159097	6.87590743721429	0.323203677929365	1
AAEL019656	0.075406541521618	7.46405335354101	0.323260455630433	1
AAEL006589	0.10045605464562	6.12437870261185	0.323352601967226	1
AAEL010584	0.106535083603161	6.44930270869419	0.323507252042497	1
AAEL022478	-0.189809227023165	3.2568494789328	0.323522889488758	1
AAEL019974	0.18464278637725	6.58329817662007	0.323532520370522	1
AAEL017059	-0.100036235016108	5.62242849244331	0.323575136499846	1
AAEL014196	-0.320930751461325	2.25183302387025	0.323732665911221	1
AAEL006526	-0.100623616447028	6.76200481613005	0.323931285907927	1
AAEL008331	-0.179746743911346	3.79041738539822	0.323937165386892	1
AAEL020428	0.336916404054635	1.65749416487367	0.323987017471375	1
AAEL013075	0.0641679739206994	9.55657244468835	0.324424946008094	1
AAEL009155	-0.21886188902969	2.35940467488785	0.32443684798378	1
AAEL021637	-0.728877133855059	-0.0170057292127053	0.324513459710477	1
AAEL003149	-0.171267028092774	4.59382842876976	0.324654240860254	1
AAEL006373	-0.124459089687095	4.87781227479477	0.324872815893094	1
AAEL002864	0.194243591658728	2.92754939328008	0.325128257523305	1
AAEL021582	0.109909654928089	6.74014786747707	0.325388396623452	1
AAEL011305	0.450904164444947	0.680912018984938	0.325487529281243	1
AAEL024021	0.204424190339439	3.2610549750128	0.325491393309128	1
AAEL011369	0.0776116923375493	7.3538882708807	0.325515531689315	1
AAEL020783	0.133716445874851	4.46260143634254	0.325564302055669	1
AAEL003874	0.164158608734336	4.95422780458551	0.32570380557242	1
AAEL002848	0.0656210761862271	10.6632653992324	0.325778538978254	1
AAEL008078	-0.137771356318673	5.51815703589908	0.32580698978484	1
AAEL025868	-0.104024612914976	5.13960015287833	0.325825680490119	1
AAEL008249	0.118648192331454	4.90673557120293	0.32596385274908	1
AAEL008066	-0.725851074265112	-0.017571018755256	0.325985686095758	1
AAEL014717	-0.0934538502292631	6.49497891065937	0.32609743976688	1
AAEL018215	-0.170520228570446	3.47335625723654	0.326142207398293	1
AAEL011096	0.109917247680301	5.073225917024	0.326275103153436	1
AAEL000776	-0.278061386977971	2.60790545903126	0.326390876694577	1
AAEL021447	-0.278934444305885	2.21664908444253	0.326423541167164	1
AAEL019968	-0.206269903443024	2.82406860856172	0.326580538364037	1
AAEL008726	0.54524168169476	0.678050396249326	0.326599917871746	1
AAEL017280	0.0965343971408858	6.65171600349667	0.326668889006377	1
AAEL006819	-0.15324438776041	4.24427309238551	0.326734867850201	1
AAEL010302	0.13040031752709	4.48416021809404	0.326746163303168	1
AAEL013534	0.112982073730903	5.50614433800741	0.326849058759935	1
AAEL014366	-0.251865591324109	2.48631654745064	0.326922770798427	1
AAEL002215	0.0852248762751965	6.63384851870679	0.327054417844786	1
AAEL007642	-0.126207346757295	5.08103512898059	0.327265961657314	1
AAEL012375	0.129380230263324	4.53567236410642	0.327325305877524	1
AAEL023511	-0.124358084448201	5.08565495087902	0.327378369603749	1
AAEL006442	1.12070329830549	-0.36972242930095	0.327406307575156	1
AAEL011578	-0.724355084842123	-0.0161614168085705	0.32743421321138	1
AAEL013051	-0.311985298053759	2.43886766692141	0.32751144701752	1
AAEL024358	0.23860877753748	2.90070099116992	0.3275501485824	1
AAEL009918	0.199417392114691	3.18442241773039	0.327870382980438	1
AAEL002893	-0.483325576957074	0.961545537389408	0.327879058298471	1
AAEL013828	0.0759499590198924	7.31483349805187	0.327880460868178	1
AAEL003813	-0.224475412517614	2.54794602488302	0.32820623772868	1
AAEL000184	-0.143232218874928	4.71027465640685	0.328314455256323	1
AAEL021625	0.176923198945939	4.50686985954466	0.328388496203934	1
AAEL012514	-0.098539454729856	5.9986910413444	0.328560324420124	1
AAEL008832	-0.106573031779525	6.11191014742864	0.328701603497642	1
AAEL024837	-0.0944096508536897	6.07983741678236	0.328894583849157	1
AAEL008189	-0.156756867294197	4.06374039868513	0.328918320231412	1
AAEL022068	0.119163524152249	4.65759346253471	0.329040343757882	1
AAEL025223	0.101661542428848	6.75653791628756	0.329144530850781	1
AAEL009389	-0.0894551294194699	7.48165079905799	0.329181363765978	1
AAEL025836	-0.112633624587506	5.11630730936183	0.329305770315457	1
AAEL005646	-0.0984408240349201	6.05630649481107	0.32939426815235	1
AAEL009944	-0.132334596929763	4.39066477666876	0.329423212677526	1
AAEL012522	-0.413616300632716	1.81588039506868	0.329568833775385	1
AAEL003388	-0.148358038672661	4.48681089842683	0.329727414960833	1
AAEL008901	-0.110072685500185	5.32702164669539	0.329776642612152	1
AAEL001144	-0.104569487669701	5.68017079468833	0.329801380624923	1
AAEL001687	0.207817506966145	3.08174678600196	0.330051855315346	1
AAEL019898	0.111493618468861	5.95138876969238	0.330143472381563	1
AAEL003537	-0.137665686822172	4.93427648851957	0.330420472487331	1
AAEL014376	0.202489952042307	2.86847944722711	0.330484099736689	1
AAEL022098	0.0839671383322859	6.73158989663192	0.330746171527929	1
AAEL022411	0.581757481842279	-0.0538622686425765	0.330948908324085	1
AAEL005918	-0.0798130950278639	7.00560191669946	0.331078236779495	1
AAEL022891	-0.0933385045068132	6.00129502581011	0.331202271518108	1
AAEL023699	0.110741366133284	5.71045670884782	0.331236312998875	1
AAEL026718	-0.620883530281044	0.414625869503021	0.33124485172509	1
AAEL000956	0.753750727433117	-0.522752146963942	0.33141522592491	1
AAEL001394	0.0776932321894748	8.90488922056771	0.331415757517263	1
AAEL003332	-0.112387704345382	5.97313266778587	0.331522838028453	1
AAEL000269	0.0796689732696345	8.66579333904949	0.33161344459201	1
AAEL020955	-0.104132376227958	5.89596866900503	0.331631765381188	1
AAEL003868	-0.105276922985901	5.35017081176122	0.33169759636421	1
AAEL007310	0.122931517183897	4.77116246048375	0.33183209033753	1
AAEL004846	-0.121415917425819	4.58801691450112	0.331968039123451	1
AAEL002935	-0.119925404608919	5.32860113498331	0.332044905270898	1
AAEL000362	-0.259716429736585	3.03787891016949	0.332106660454196	1
AAEL010883	0.319546103076141	2.16028287344953	0.332112134539097	1
AAEL013250	-0.147030565726408	4.63356454219414	0.332645407424486	1
AAEL003130	0.0867438456764902	7.35061596343482	0.332686518573301	1
AAEL004740	-0.178121453092245	3.98015122080634	0.333171902886485	1
AAEL008505	0.159450438519955	3.58018839382785	0.333330264296356	1
